election_year,tweet_id,created_at,content,lang,username,display_name,user_location,followers,following,statuses,verified,retweet_count,like_count,reply_count,place_name,country,source
2021,1439735670533021698,2021-09-19T23:38:27.000Z,"@Rayneet1 @stokedonphotos @jwaldag @JustinTrudeau @randeepssarai @sukhdhaliwal @KenHardie @GordieHogg @NavreenGill4 @grewalgeet_ Of course, if you want to compare Canada to a third world country then yes, Trudeau has done an excellent job. 😁 You have something to be proud of. But you're forgetting the NDP, if Trudeau had won a majority government in 2019, all the poor people who received CERB would, /1",en,Mark83862722,Mark ,Canada 🇨🇦,889,3094,62559,False,0,0,1,,,x_api
2021,1439735661884436485,2021-09-19T23:38:25.000Z,@DavidStaplesYEG Yet Trudeau praised Kenney on July 7/21 for Alberta's covid response. Just shows how fake Trudeau is by trashing Kenney now. Trudeau's nothing but a back stabbing weasel. https://t.co/gQ0Tcex8A6,en,cco8226,RJ(Jimmy),"Edmonton, Alberta",10340,9210,120248,False,0,1,0,,,x_api
2021,1439735597246173184,2021-09-19T23:38:10.000Z,@mack3636 Thank you — Canadians need to realize that Trudeau wants a basic dictatorship akin to China’s that he so admires for Canada — are people so brain dead not to see this?,en,FreeMan48006785,Free Man,,223,78,18030,False,0,0,0,,,x_api
2021,1439735550706012168,2021-09-19T23:37:58.000Z,"@cocacolalake @RobertFife BC had more Covid deaths last week then AB. I know it’s hard for you, but AB is the the favourite wedge issue for Trudeau Liberals. Kinda like his daddy.",en,Sophiegrace68,Sophie Grace 🚰,,491,656,62732,False,1,3,0,,,x_api
2021,1439735488680767490,2021-09-19T23:37:44.000Z,Trudeau is lying in order to get reelected again and to keep destroying Canada https://t.co/RUhK5E7Rvy,en,zcstocks,LFG!,,10992,9065,413671,False,0,0,0,,,x_api
2021,1439735485878857734,2021-09-19T23:37:43.000Z,TRUDEAU LIBERALS MORE DIVISIVE THAN EVER BEFORE! FLIPPER O'TOOLE ABANDONING ALBERTA AND THE WEST! STOP THESE DIVISIVE POLITICIANS VOTE UNITY! VOTE FREEDOM! PPC MAX BERNIER FOR PRIME MINISTER 69% CONTRARY TO BIAS NATIONAL POLLS. ELECT PPC GIVE BALANCE OF POWER TO THE PPC VOTE PPC,en,AlligatorAlan,ALAN ALLIGATOR CLARKE,"Morinville, Alberta ",485,1139,3714,False,1,0,0,"Morinville, Alberta",Canada,x_api
2021,1439735335479562247,2021-09-19T23:37:07.000Z,#VoteLiberalMajority  Yes Vote like your life depends on it...because it does! Your future is on the line. #NeverVoteConservative #VoteLiberal #TrudeauMustGo and win a #LiberalMajority. Canada: it’s up to us. Every Liberal vote counts. #ForwardForEveryone #elxn44vote #cdnpoli https://t.co/9dzj9svjFa,en,sparkyb1,sparkyperth1.bsky.social,"Sept 2020: Now PERTH, ON 🇨🇦",3150,5046,107713,False,2,1,0,,,x_api
2021,1439735293830123520,2021-09-19T23:36:57.000Z,@davidhogg111 Gucking Canadian here you look like a Covid PM Justin Trudeau,en,Paulzuck1,Paul zuck #BLM #JusticeforBreonna #JusticeforJacob,,444,5459,42845,False,0,0,0,,,x_api
2021,1439735178264461313,2021-09-19T23:36:30.000Z,@77BlueJays @JustinTrudeau @liberal_party @erinotoole @CPC_HQ @NDP @Canada @bankofcanada @cef_cce @wef @CdnPressNews If there is anything FAKE it is Trudeau! And he is the PM who is throwing girls and women in Canada under the transgender bus. And yet...women vote for him. Go figure.,en,runnersweb,RunnersWeb,"Ottawa, Ontario",1415,1307,89698,False,0,7,0,,,x_api
2021,1439735147549560833,2021-09-19T23:36:22.000Z,"Let’s see what Mon/Tues brings.  If spiteful Madmax and the siphoning of votes from the CPC by the PPC are the cause of Trudeau being re-elected, it will not be forgotten by Canada.  This was our chance for #NoMoreTrudeau https://t.co/xZWmz77eIr https://t.co/8E9qWuhUn6",en,Kernel1000,KommonSense,"Toronto, Ontario",1676,3214,5575,False,1,2,0,,,x_api
2021,1439735095775010820,2021-09-19T23:36:10.000Z,#Canadá La prueba de fuego de Justin Trudeau https://t.co/suqiSZQc14 https://t.co/KEFbliBfp6,es,jatirado,Juan Antonio Tirado,Madrid,73600,42180,2206333,False,4,0,0,,,x_api
2021,1439735052531814403,2021-09-19T23:36:00.000Z,Coming soon to Canada if Trudeau is re-elected! https://t.co/RZEelbv3tW,en,BillGoodall7,Bill Goodall,"Ontario, Canada ",5173,4954,27060,False,0,0,0,,,x_api
2021,1439735009120751619,2021-09-19T23:35:49.000Z,@etobian @stephenlautens @JustinTrudeau @OurCommons @NDP @liberal_party There is nothing stopping a PM of #Canada from creating a power-sharing coalition except for the political will to do it.  #elxn44,en,VE3ZKS,The Man from Ramara,Canada,864,3245,66254,False,0,0,0,,,x_api
2021,1439734995715641345,2021-09-19T23:35:46.000Z,@cathmckenna @Yasir_Naqvi Just don’t vote for a Liberal to save Canada.,en,davefromcalgary,David,Calgary,479,614,9820,False,1,1,0,,,x_api
2021,1439734972202500097,2021-09-19T23:35:41.000Z,@rigau212 @clairement0 Faux le parti libéral du Canada est contrôlé par les élites de Toronto.,fr,serge_golf,Serge D.,Canada,29,70,2900,False,0,1,0,,,x_api
2021,1439734928657244166,2021-09-19T23:35:30.000Z,"CANADA, the campaigning is done. Tomorrow you decide the future of Canada. Trudeau has done nothing but talk down to Canadians and scold us. He has decimated this country in 6 years.

He does NOT deserve your vote.

Be careful who you vote for.

Freedom is at risk forever.",en,tr6_guy,TR6Guy,"Communist 🇨🇦, Sunny 🇲🇽",28980,1632,72993,False,0,6,1,,,x_api
2021,1439734906897281030,2021-09-19T23:35:25.000Z,"Where’s the outrage from Trudeau, Blair, Tory?
Reducing sentences for gun crimes, which Trudeau did, has consequences. 
#TrudeauHasGotToGo 
https://t.co/kNd87vuyNH",en,Bird5Ca,CaBird,Canada,17468,2474,189985,False,9,22,2,,,x_api
2021,1439734882792624129,2021-09-19T23:35:19.000Z,"@PatrickBWeiler @CPC_HQ @NorthShoreNews @squamishchief @coast_reporter @PiqueNews @BowUndercurrent @JohnDWeston8 Hmm
""But of course, anyone selling their primary residence, if you do make money on that, unfortunately you will have to pay tax on that. I wouldn't agree to that either but it's what we have to do."" -Jason Hickey, Liberal Candidate, New Brunswick Southwest #StopTheLiberalHomeTax",en,KRS61,KRSSSSSS61,Toronto,1783,1497,196816,False,0,0,0,,,x_api
2021,1439734878401085443,2021-09-19T23:35:18.000Z,"@Spunky_89 @YouTube No. I have never disliked a PM in my life the way I dislike the idiot Trudeau. We have debt, corruption, inflation and lie after lie . He is dangerous to Canada period. The most corrupt PM in our history.",en,ryck_nancy,areyoukiddingme,Ontario,26997,14768,120321,False,0,0,0,,,x_api
2021,1439734835229069312,2021-09-19T23:35:08.000Z,"@maxfawcett Imagine if Alberta basically voted liberal in a lot of ridings just to own Kenny, he then would be out in a minute, but people vote against their best interest so I am sure he will survive this,",en,thevinetway,Tracy@thevinetway,,1716,2052,170209,False,2,9,0,,,x_api
2021,1439734829042466817,2021-09-19T23:35:06.000Z,"@MarcMillerVM Canada is in the middle of a 4th wave of this pandemic and the only priority of the Liberals? Use this crisis as a window of political opportunity.  Make no mistake, this crisis would have been far less severe had the Liberal government not mishandled it so badly. #VoteTrudeauOut",en,irritatednate,ιяяιтαтε∂ ηαтε,"Calgary, Alberta",888,1222,20995,False,0,0,0,,,x_api
2021,1439734824504336385,2021-09-19T23:35:05.000Z,@JustinTrudeau You have no climate plan ! You are a lying Criminal who should be labeled a Traitor for allowing the Chinese Militaru into our most secure labs in Manitoba the same Chinese who made the Co-Vid 19  Virus.  And your Catbon tax is your own form of Za Liberal Fund Me program.,en,JimBell16,Jim Bell,,17,0,264,False,0,0,0,,,x_api
2021,1439734794611351553,2021-09-19T23:34:58.000Z,"@NEUTRALbipolar @MrAhmednurAli @kendraSmills that's not true
NL had an outbreak &amp; a lot
of voters unhappy because they never got a chance to vote
trudeau got a MINORITY in 2019
canada has 4 year mandated election periods

he had 2 years to go in his mandate

he had the confidence of the house
he had dr Tam &amp; BC modelling",en,Beatsie1,Beatsie1,,896,1545,184121,False,0,0,1,,,x_api
2021,1439734774134763520,2021-09-19T23:34:53.000Z,@ianabailey @erinotoole @JustinTrudeau @theJagmeetSingh Trudeau praised Kenney on July 7/21 for Alberta's covid response. Just shows how fake Trudeau is by trashing Kenney now. Trudeau's nothing but a back stabbing weasel. Of course Trudeau's presstitutes ignore that. https://t.co/d0tyvVPb9I,en,cco8226,RJ(Jimmy),"Edmonton, Alberta",10340,9210,120248,False,0,2,0,,,x_api
2021,1439734720565321728,2021-09-19T23:34:41.000Z,"@beynate ""But of course, anyone selling their primary residence, if you do make money on that, unfortunately you will have to pay tax on that. I wouldn't agree to that either but it's what we have to do."" -Jason Hickey, Liberal Candidate, New Brunswick Southwest #StopTheLiberalHomeTax 🤔",en,KRS61,KRSSSSSS61,Toronto,1783,1497,196816,False,0,0,0,,,x_api
2021,1439734694929596417,2021-09-19T23:34:34.000Z,"@cristina_CP24 Amazing that an admitted groper PM whose party has a long list of sexual and other misconduct can have any kind of support in Canada.

Says lots about Liberal supporters.

#TrudeauFailedCanada",en,mikemoore0057,michaelm,Canada,4130,3616,70781,False,0,2,0,,,x_api
2021,1439734654127517696,2021-09-19T23:34:25.000Z,"@Mike_Fabricant Not sure I want Biden’s USA, Trudeau’s Canada or Adern’s  NZ",en,FJEB88,FidelmaBack,,3286,1772,849948,False,0,0,0,,,x_api
2021,1439734577808003078,2021-09-19T23:34:06.000Z,Why is that #Canada? Why is the only party under constant attack #CPC? Does that mean that ALL of the other parties OPERATE on the SAME platform? See a TRUDEAU WIN? #VoteCPC and end the charade! #VoteInPerson #PaperBallots #NOtoDROPoff #cdnpoli https://t.co/WE2OSR5MKw,en,LindaRegey,Linda_Regey,,741,1787,77960,False,0,0,0,,,x_api
2021,1439734467841585154,2021-09-19T23:33:40.000Z,"@Polysesouvient @liberal_party @danspector I walk the streets of vancouver every week,I see teens hooked on drugs,homeless,committing crimes to support addiction,drugs are being sold in schools,young girls end up in the sex trades to support addiction,this is a fast growing issue,",en,benzzy1968,ssshhh,,25,0,2159,False,0,0,0,,,x_api
2021,1439734455480901632,2021-09-19T23:33:37.000Z,".@JustinTrudeau blitzed through electoral districts in the provinces of Ontario, Manitoba and British Columbia, while @erinotoole focused on the vote-rich metropolis of Toronto and surrounding communities. https://t.co/CjykLvk07v",en,PhilstarNews,Philstar.com,"Manila, Philippines",1085806,153,393092,False,0,0,0,,,x_api
2021,1439734392277159942,2021-09-19T23:33:22.000Z,@sarmcbride @Dan_GT2 @liberal_party If only everyone #Votes  #Canadians please go and #vote and make your #voice change the outcome for the best of #CanadaElection2021 #CanadaVotes #Canada,en,ginabap,worldcitizen,Canada,584,4337,23163,False,0,0,0,,,x_api
2021,1439734262576599043,2021-09-19T23:32:51.000Z,Good luck to Justin Trudeau in Canada's election tomorrow.,en,mindys4Biden,Mindy Fischer Writer,Atlanta,17695,15806,33864,False,7,73,3,,,x_api
2021,1439734255806922753,2021-09-19T23:32:50.000Z,@dcurrah1 We know that. I don't like the Tool at all but I voted CPC because Canada can't do another 4 years of Trudeau. Simple hey?,en,JamesLizotte15,James Lizotte,Mind your own business,5988,6941,60293,False,0,1,0,,,x_api
2021,1439734182582886403,2021-09-19T23:32:32.000Z,"@AntifaSarkeesi3 NDP if they had a chance in my seat. If not, probably Liberal. Be strategic.

I say this not knowing a ton about Canadian politics, I’ll stress.",en,Billy_dk_89,Bill Koester,,645,1213,30996,False,0,0,0,,,x_api
2021,1439734094024294406,2021-09-19T23:32:11.000Z,"#Trudeau is a duplicitous snake. Don't believe the slick charm. Stand up for what's right. Make your voice heard. #Canada deserves better! 🇨🇦🍁
#CriticalThinking #TrudeauMustGo #VoteTrudeauOut #cdnpoli #elxn44 #Ontario #onpoli #Toronto #TOpoli #crooked #polcan #TrudeauCorruption https://t.co/cOajAFnGPt",en,RealJoelGomes,Groundskeeper Willie 🇨🇦🍁,🇨🇦🍁,624,537,136466,False,0,0,0,,,x_api
2021,1439734065507323909,2021-09-19T23:32:04.000Z,@RogueNerdOne @jkenney Vote Liberal and keep Canada sane,en,wmsqc,AQC,Alberta,695,1193,74159,False,1,15,0,,,x_api
2021,1439734024772149252,2021-09-19T23:31:55.000Z,@AndyFillmoreHFX @liberal_party Let’s not forget the 600 million to hold the election in the middle of a pandemic. That money could’ve been used towards healthcare. Save Canada. Trudeau must go!,en,jeffr333,Jeffery Raulino,,1561,1353,7320,False,0,0,0,,,x_api
2021,1439733761227120643,2021-09-19T23:30:52.000Z,"@TKoobaan Edmonton; Riverbend, Millwoods, and Centre have a potential to go liberal. Griesbach and Manning NDP.",en,TheBlueGem3,Lucy 🇨🇦,Treaty 6,32893,5265,85476,False,4,9,2,,,x_api
2021,1439733749147525121,2021-09-19T23:30:49.000Z,@stevjo9 @MarcMillerVM Liberal vaccine fascism.The Liberals hatred of Canadian freedom is breathtaking.#BillC10 #BillC36 #CarbonTaxStealing #AGWFraud #Elxn44 #FireTheTotalitarianLiberals #cndpoli,en,PlagueofProgs,Plague of Progs,"Calgary, Alberta",4710,4928,301708,False,4,6,0,,,x_api
2021,1439733666809212928,2021-09-19T23:30:29.000Z,"The Alberta Virtual Rally is at 7:30PM tonight.

Come and be a part of the team that led the country through COVID-19, and with your support, that will build a better future for all Canadians.

#TeamTanya #elxn44 #shpk #fortsask #strathco #ABPoli #CDNPoli

https://t.co/osdNbql38K",en,TanyaHolm123,Tanya Holm,"Sherwood Park, Alberta",4714,3270,6615,False,4,7,0,,,x_api
2021,1439733583158161414,2021-09-19T23:30:09.000Z,Canada's Trudeau hammers rival over COVID-19 stance on last day of campaign https://t.co/pj13ZjPRH4 https://t.co/Sl2ywmFWyo,en,ReutersPolitics,Reuters Politics,United States,289809,368,136919,False,0,1,1,,,x_api
2021,1439733552023695365,2021-09-19T23:30:02.000Z,@gary_srp @liberal_party One vote one pencil.....you’ll see. Too bad #ForwardForEveryone never got those 2 Billion trees plant #Canada needs the wood! https://t.co/TvFOsXpZ6E,en,TannerBoyle15,......,Here & There ,312,447,62645,False,0,0,0,,,x_api
2021,1439733415394349056,2021-09-19T23:29:29.000Z,"Max.Y R U staying in Ontario &amp; in western Canada when your riding is in Beauce,Quebec? Do U want to split the votes in WC? Do U want to make sure that CPC lose &amp; Trudeau wins? @RebelNewsOnline @roccogalatilaw @MPDerekSloan @WeAreCanProud @TheTorontoSun @nationalpost @bitchute_",en,focusoncanadia1,GrannyD,,618,1618,34074,False,0,0,0,,,x_api
2021,1439733404258373638,2021-09-19T23:29:27.000Z,@IqwinderSGaheer @liberal_party All Canadians? Your Supreme Leader has spent no time campaigning in western Canada. Has spent 6 yrs pitting the West and East against each other.  JT is only interested in his version of Canada.,en,Donahue271007,Wakeuppeople,Canada,8,24,577,False,0,0,0,,,x_api
2021,1439733397224497159,2021-09-19T23:29:25.000Z,@Ritchie_L50 The rest of Canada doesn’t vote for Trudeau and he’s sitting pretty solidly in his riding.,en,DarlaTheDarling,Darla the Darling,,7837,4809,115538,False,0,1,0,,,x_api
2021,1439733363733143559,2021-09-19T23:29:17.000Z,"markets: RT @BBGVisualData: Follow live results from Canada’s federal election on Monday, where Justin Trudeau is trying to win a third consecutive mandate as prime minister https://t.co/wMQQ0hHDCt via @BloombergCA",en,ngachoffat,N. G. A. Choffat,,5678,153,83631,False,0,0,0,,,x_api
2021,1439733344963600391,2021-09-19T23:29:13.000Z,"@680NEWS In this current climate when a Liberal candidate in Toronto can be dropped by his political party due to past charges of sexual assault, how can .@Sflecce be free from investigation of his past treatment of pledges at Sigma Chi at @WesternU. Why is this kid so untouchable? https://t.co/Gb28mYEa0V",en,supergirletobi1,supergirlVSford,,315,319,64089,False,0,0,0,,,x_api
2021,1439733290466906117,2021-09-19T23:29:00.000Z,"Liberal candidate for Calgary Confederation @MurraySigler  (Murray Sigler) , perfect person to represent Calgary at federal level. #VoteLiberal #VoteLiberalMajority  #Elxn44 #cdnpoli",en,medical91,Ravi Ratna,Canada/ USA,38550,36916,274840,False,0,0,0,,,x_api
2021,1439733272976793600,2021-09-19T23:28:55.000Z,@RebelNewsOnline What a disgrace of a Prime Minister. Save Canada! Trudeau must go!,en,jeffr333,Jeffery Raulino,,1561,1353,7320,False,0,0,0,,,x_api
2021,1439733256216326149,2021-09-19T23:28:51.000Z,“Justin Trudeau wants you to vote PPC and split the vote” - says @erinotoole in first time he mentions the People’s Party of Canada during a rally speech #cdnpoli #elxn44 https://t.co/NFTup5ncHH,en,mikelecouteur,Mike Le Couteur,"Ottawa, Ontario",8078,2330,26691,False,0,2,0,,,x_api
